@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC
@ATTRIBUTE feature_81 NUMERIC
@ATTRIBUTE feature_82 NUMERIC
@ATTRIBUTE feature_83 NUMERIC
@ATTRIBUTE feature_84 NUMERIC
@ATTRIBUTE feature_85 NUMERIC
@ATTRIBUTE feature_86 NUMERIC
@ATTRIBUTE feature_87 NUMERIC
@ATTRIBUTE feature_88 NUMERIC
@ATTRIBUTE feature_89 NUMERIC
@ATTRIBUTE feature_90 NUMERIC
@ATTRIBUTE feature_91 NUMERIC
@ATTRIBUTE feature_92 NUMERIC
@ATTRIBUTE feature_93 NUMERIC
@ATTRIBUTE feature_94 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_106 NUMERIC
@ATTRIBUTE feature_107 NUMERIC
@ATTRIBUTE feature_108 NUMERIC
@ATTRIBUTE feature_109 NUMERIC
@ATTRIBUTE feature_110 NUMERIC
@ATTRIBUTE feature_111 NUMERIC
@ATTRIBUTE feature_112 NUMERIC
@ATTRIBUTE feature_113 NUMERIC
@ATTRIBUTE feature_114 NUMERIC
@ATTRIBUTE feature_115 NUMERIC
@ATTRIBUTE feature_58 NUMERIC
@ATTRIBUTE feature_59 NUMERIC
@ATTRIBUTE feature_60 NUMERIC
@ATTRIBUTE feature_61 NUMERIC
@ATTRIBUTE feature_62 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_63 NUMERIC
@ATTRIBUTE feature_64 NUMERIC
@ATTRIBUTE feature_65 NUMERIC
@ATTRIBUTE feature_66 NUMERIC
@ATTRIBUTE feature_67 NUMERIC
@ATTRIBUTE feature_68 NUMERIC
@ATTRIBUTE feature_69 NUMERIC
@ATTRIBUTE feature_70 NUMERIC
@ATTRIBUTE feature_71 NUMERIC
@ATTRIBUTE feature_72 NUMERIC
@ATTRIBUTE feature_73 NUMERIC
@ATTRIBUTE feature_74 NUMERIC
@ATTRIBUTE feature_75 NUMERIC
@ATTRIBUTE feature_76 NUMERIC
@ATTRIBUTE feature_77 NUMERIC
@ATTRIBUTE feature_78 NUMERIC
@ATTRIBUTE feature_79 NUMERIC
@ATTRIBUTE feature_80 NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_95 NUMERIC
@ATTRIBUTE feature_96 NUMERIC
@ATTRIBUTE feature_97 NUMERIC
@ATTRIBUTE feature_98 NUMERIC
@ATTRIBUTE feature_99 NUMERIC
@ATTRIBUTE feature_100 NUMERIC
@ATTRIBUTE feature_101 NUMERIC
@ATTRIBUTE feature_102 NUMERIC
@ATTRIBUTE feature_103 NUMERIC
@ATTRIBUTE feature_104 NUMERIC
@ATTRIBUTE feature_105 NUMERIC
@ATTRIBUTE feature_56 NUMERIC
@ATTRIBUTE feature_57 NUMERIC

@DATA
instance_1479,4.0,480.0,10224.0,480.0,10224.0,0.0,0.0,0.1876,1.5048,2.5568,0.8,4.0,3.31,0.1668,0.0,0.1668,0.1668,0.0,0.0,0.0,0.0,0.1668,0.3828,0.1392,0.2052,13.7984,0.3236,0.2832,0.0,1.4784,11.6888,0.0336,0.8404,0.0172,0.0532,11.462,0.8076,0.1812,0.0664,0.172,0.1864,0.4024,0.2476,0.3004,0.4976,16.6268,0.3928,0.2356,0.3292,0.4844,3.8884,11.7648,0.32,8.0,12.0,0.8948,16971.2,0.084,16656.0,17704.0,17704.0,16656.0,17432.0,16744.0,16804.0,107.904,0.1248,103.556,114.768,114.768,103.556,110.348,106.228,108.132,0.6688,3.1476,0.0088,2.4964,1.3664,0.1296,0.968,0.2628,0.4792,0.0076,2.2564,0.0012,0.02,0.0136,0.0024,0.0104,0.0044,0.0068,38.894,1.1964,96.196,0.622,96.0,76.0,116.0,6.1576,1.012,3.4804,0.2948,34.7808,1.2312,96.34,0.6244,96.0,76.0,116.0,4.3884,1.7252,3.43,0.2928,2.228,2.8804
instance_1480,4.0,1400.0,5964.0,1368.0,5928.0,0.0936,0.0244,0.9232,1.982,2.3736,0.0,4.0,2.9936,0.0356,0.2656,0.0352,0.0584,0.6916,0.0,0.0,3.838,0.0356,1.2512,0.0136,0.0756,10.9784,0.964,0.724,0.0,4.0,13.4456,0.0176,1.6564,0.0,0.0432,9.4144,1.984,0.0692,1.2272,0.0268,0.1432,0.0536,1.0648,0.0244,0.1108,12.114,0.4464,1.0448,0.2104,0.9232,9.658,16.0,0.0,16.0,16.0,0.0,16672.0,0.0,16672.0,16672.0,16672.0,16672.0,16672.0,16672.0,16672.0,108.424,0.0,108.424,108.424,108.424,108.424,108.424,108.424,108.424,1.6256,2.3508,0.0016,4.0,2.8704,0.3512,2.408,0.7444,1.6284,0.394,2.5836,0.0236,1.8404,0.7232,0.1184,0.5372,0.2032,0.3392,43.06,1.392,304.872,0.3368,304.0,272.0,340.0,3.9612,0.8336,3.4472,0.1636,36.902,1.236,305.336,0.3292,304.0,272.0,336.0,1.6808,1.5704,3.4148,0.156,1.3676,2.644
instance_1481,4.0,5892.0,76252.0,5860.0,76252.0,0.022,0.0,0.3076,2.5832,2.1588,0.0,4.0,4.8184,0.0076,2.3708,0.0056,0.0684,4.2496,0.0,2.0712,3.5444,0.0076,3.7492,0.0012,0.0272,11.66,2.11,1.2388,0.0,3.5152,10.514,0.0052,3.5292,0.0004,0.0164,10.504,3.2672,0.0124,1.284,0.0012,0.0184,0.0164,2.9844,0.0008,0.1628,16.5768,0.3132,4.6708,0.0132,2.0,9.484,22.8088,0.3992,20.0,28.0,3.3768,8844.0,1.1656,4468.0,11952.0,11952.0,4468.0,11396.0,5904.0,9024.0,185.928,1.0552,113.896,257.724,257.724,113.896,231.28,121.476,193.324,3.1596,1.2336,0.1276,3.8996,3.8408,1.2452,3.8248,3.0072,3.6028,0.1928,6.0308,0.0,1.1332,0.6844,0.0004,0.3612,0.0008,0.0468,89.416,6.0744,2369.76,0.2176,2372.0,2280.0,2468.0,15.0756,0.6556,3.9364,0.0556,113.804,16.5772,2364.84,0.1944,2368.0,2268.0,2464.0,10.9392,1.0328,3.9328,0.146,1.1324,3.1164
instance_1482,4.0,194756.0,816000.0,79588.0,464000.0,5.7884,3.0556,0.688,1.634,1.7496,0.0,4.0,4.1588,0.0008,0.7492,0.0004,0.0012,3.684,0.0,0.3304,2.1348,0.0008,2.0388,0.0004,0.002,10.284,0.0776,0.154,0.0,1.0908,3.3876,0.0004,1.9928,0.0,0.0008,9.2212,2.1212,0.0004,2.0732,0.0,0.0008,0.0012,1.7108,0.0004,0.0028,14.974,1.0252,1.1224,0.3548,2.2856,13.1572,52.972,0.1296,52.0,56.0,2.2196,1029.0,1.8556,356.0,3920.0,1412.0,668.0,1120.0,796.0,916.0,30.7304,0.9412,19.8032,62.044,37.5924,25.0944,32.5104,26.718,29.0652,0.3104,7.4192,0.0,2.6128,1.464,0.0,0.2664,0.0008,0.024,0.1232,2.8904,0.0,0.8424,0.1788,0.0032,0.1644,0.0896,0.106,4593.2,0.4716,15250.8,0.0464,15328.0,15048.0,15328.0,1.9628,1.0512,3.1888,0.0732,6936.4,0.1156,15233.2,0.0364,15216.0,15020.0,15340.0,0.698,0.4816,3.3744,0.0156,0.1412,0.356
instance_1484,4.0,740000.0,3372000.0,347672.0,1928000.0,4.4988,2.9972,0.7216,1.5648,4.0004,0.0,4.0,5.5408,0.0,1.9508,0.0,0.0004,4.0908,0.0,2.4588,3.488,0.0,1.8748,0.0,0.0004,10.344,1.0636,0.6476,0.0,3.1112,11.5496,0.0,1.8884,0.0,0.0004,9.204,2.9816,0.0,1.876,0.0,0.0004,0.0,2.3352,0.0,0.0008,13.8776,0.6216,2.4612,0.1076,2.4284,12.6996,61.332,0.1228,60.0,64.0,2.546,1096.0,0.0,1096.0,1096.0,1096.0,1096.0,1096.0,1096.0,1096.0,68.436,0.0,68.436,68.436,68.436,68.436,68.436,68.436,68.436,2.288,2.1792,0.0,3.752,3.5148,0.3192,3.332,0.946,2.9484,0.066,3.484,0.0,0.5392,0.128,0.0,0.1112,0.0156,0.0636,202716.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0716,0.0,9.0504,0.0,37066.0,4.4556,60996.0,5.6568,60996.0,0.0,0.0,7.6056,3.0056,4.2416,0.856,0.832,2.9496
instance_1486,4.0,1476000.0,4400000.0,225572.0,1824000.0,22.1656,5.6468,0.4944,1.4588,2.9116,0.0,4.0,7.4608,0.0004,1.6424,0.0,0.0028,6.8652,0.0,0.5192,1.932,0.0004,7.194,0.0,0.0136,11.6888,0.7876,0.6092,0.0,3.8796,11.3212,0.0,8.6336,0.0,0.0064,9.9904,2.0272,0.0004,6.4736,0.0,0.0076,?,?,?,?,?,?,?,?,?,?,33.5,0.4364,28.0,40.0,4.5588,929.72,1.5384,472.0,1580.0,1580.0,472.0,1156.0,524.0,968.0,64.6,1.3756,34.9416,94.372,94.372,34.9416,93.832,44.9,60.396,2.4656,1.7988,0.0,4.0,3.698,0.4236,3.3672,2.0488,2.7256,0.2884,3.2684,0.0,1.74,0.5924,0.0036,0.4764,0.0656,0.264,27412.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6356,0.0,4.7536,0.0,14585.2,3.0444,41880.0,3.4644,62400.0,0.0,62400.0,4.2988,4.2332,3.9528,0.6996,0.1232,0.4812
instance_1487,4.0,400.0,8520.0,400.0,8520.0,0.0,0.0,0.1876,1.5296,2.6096,0.8,4.0,3.3996,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.3484,0.1652,0.2592,13.4304,0.3032,0.258,0.0,1.132,11.1208,0.0396,0.824,0.0244,0.064,11.06,0.7924,0.1836,0.0468,0.1764,0.186,0.4796,0.2272,0.3776,0.5616,16.2764,0.464,0.2112,0.3888,0.5624,4.0948,10.6668,0.7072,8.0,12.0,2.546,17156.4,0.0672,16836.0,17672.0,17672.0,16836.0,17460.0,16892.0,17236.0,94.152,0.1168,90.864,99.5,99.5,90.864,96.244,92.164,94.86,0.622,3.0968,0.0064,2.0152,1.232,0.1112,0.9524,0.2288,0.5576,0.0068,2.1576,0.0008,0.0176,0.012,0.0028,0.0084,0.004,0.006,36.0812,1.1612,80.44,0.6736,80.0,64.0,96.0,6.4172,1.0384,3.492,0.3208,32.3912,1.2416,80.196,0.6832,80.0,64.0,100.0,4.7832,1.706,3.4364,0.326,2.2616,2.8668
instance_1488,4.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instance_1491,4.0,480.0,4848.0,432.0,4368.0,0.4444,0.4396,0.3956,1.8144,4.2456,0.0,4.0,4.1508,0.11,3.6932,0.074,0.6668,1.5188,0.0,3.5384,3.5384,0.11,0.0,0.11,0.11,0.0,1.0668,0.0,1.0668,1.0668,0.0,0.052,1.148,0.0256,0.0696,8.6476,2.8168,0.164,0.7188,0.11,0.2124,0.1188,5.3984,0.0404,0.956,4.5924,0.6076,1.26,0.0644,0.7272,5.9296,12.0,0.0,12.0,12.0,0.0,19318.4,0.0244,19040.0,19416.0,19416.0,19040.0,19388.0,19312.0,19356.0,124.724,0.7776,107.892,177.18,177.18,107.892,143.08,109.208,112.912,3.35,0.0104,3.3364,3.3696,3.3616,3.3404,3.3576,3.3444,3.3492,0.1728,0.1192,0.1628,0.1808,0.1788,0.166,0.178,0.168,0.1732,8.0,0.0,173.468,0.4828,172.0,148.0,200.0,22.0476,0.3508,3.9952,0.0084,8.0,0.0,173.268,0.482,172.0,148.0,200.0,22.1528,0.338,3.9952,0.0084,3.904,3.9176
instance_1492,4.0,6400.0,240396.0,6240.0,240396.0,0.1024,0.0,0.104,1.9748,2.3404,0.0,4.0,2.3968,0.0076,1.2428,0.0052,0.1,0.2992,0.0,0.052,3.9972,0.0076,0.0016,0.0076,0.0076,0.0556,1.3104,0.0016,1.2868,1.3564,0.0216,0.004,0.72,0.0024,0.0052,13.648,2.0188,0.01,0.0008,0.01,0.01,?,?,?,?,?,?,?,?,?,?,12.0,0.0,12.0,12.0,0.0,6833.2,1.424,1116.0,10108.0,10108.0,5368.0,9032.0,5856.0,7136.0,213.064,0.4208,184.844,257.352,257.352,193.06,228.948,194.504,209.24,2.0096,0.0032,1.9836,2.0644,2.0096,2.0096,2.0096,2.0096,2.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.264,46.616,2076.48,0.3616,2092.0,2000.0,2160.0,56.768,0.358,3.9708,0.3392,172.572,45.836,2071.8,0.364,2080.0,2008.0,2164.0,45.376,1.1228,4.074,0.8684,2.9372,3.7716
instance_1494,4.0,3456.0,130800.0,3096.0,124472.0,0.4652,0.2032,0.0996,1.2516,2.996,0.0,4.0,11.0184,0.0408,0.9516,0.0104,0.0828,7.8624,0.0,0.0032,0.0168,0.0408,4.0652,0.0008,0.2976,20.6408,2.3372,1.2452,0.0,3.9636,16.7196,0.0028,10.2652,0.0,0.1156,12.9388,0.3348,0.0064,1.7824,0.0008,0.0164,?,?,?,?,?,?,?,?,?,?,19.8312,0.2,16.0,24.0,1.0572,2381.0,2.3772,484.0,9152.0,3800.0,916.0,2900.0,1460.0,2148.0,53.62,1.3552,36.4884,162.592,64.504,40.812,56.588,44.592,50.268,2.0788,1.9556,0.0008,3.9996,3.3712,0.6976,3.0176,1.342,2.066,1.6444,0.8224,0.0,1.9948,1.958,1.152,1.884,1.512,1.7456,11.82,9.8552,117.428,0.5964,116.0,96.0,140.0,22.1284,2.788,3.9612,0.1492,11.6824,1.6416,118.284,0.6256,116.0,96.0,144.0,15.01,4.7588,3.9708,0.0332,1.4448,3.41
instance_1495,4.0,2100.0,9344.0,1432.0,7716.0,1.866,0.844,0.7424,1.6996,3.2884,0.0,4.0,6.4852,0.0356,1.2588,0.0224,0.0784,5.406,0.0,1.1116,2.5836,0.0356,2.6964,0.0124,0.1948,11.6888,0.8296,0.8,0.0,2.9092,11.9624,0.0208,3.3832,0.004,0.114,10.2992,2.6624,0.0276,2.408,0.0124,0.168,0.0644,2.4732,0.0084,0.172,15.6736,0.9812,1.7016,0.1364,2.0444,14.1072,21.1988,0.3504,16.0,24.0,2.5248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5316,2.7564,0.0016,3.3944,3.2228,0.2676,2.412,0.6592,1.3084,0.4252,4.2468,0.0,1.7476,1.3436,0.0116,0.5528,0.0936,0.3068,88.26,2.0924,340.34,0.3096,340.0,308.0,376.0,5.1364,1.216,3.48,0.2248,136.248,0.7652,340.388,0.314,340.0,308.0,376.0,3.242,1.438,3.6604,0.1296,1.6096,3.894
instance_1496,4.0,52092.0,154036.0,9380.0,63576.0,18.214,5.6916,0.59,1.4804,3.0088,0.0,4.0,7.3384,0.0068,2.302,0.0036,0.058,6.8472,0.0,0.6432,2.2304,0.0068,4.4968,0.0016,0.0748,14.0948,0.8248,0.6952,0.0,3.5636,13.5708,0.0028,4.6996,0.0,0.0388,11.8756,2.1708,0.0056,3.95,0.0012,0.0508,0.0256,2.766,0.0016,0.146,21.4304,0.7588,1.8292,0.0876,3.0476,13.8032,24.8804,0.3072,20.0,28.0,2.7224,4768.8,0.9448,3472.0,7248.0,6680.0,3496.0,5300.0,4000.0,4376.0,91.764,1.402,53.112,166.54,122.46,56.224,112.008,58.324,97.568,2.1864,2.0544,0.0,4.0,3.5164,0.4216,3.1416,1.3908,2.3788,0.288,4.0228,0.0,1.7412,0.6052,0.0064,0.4572,0.0632,0.2172,226.0,1.5956,2570.04,0.29,2584.0,2484.0,2672.0,3.9104,0.9596,3.538,0.1084,393.276,0.5572,2566.32,0.2612,2572.0,2460.0,2692.0,2.3256,1.2776,3.6308,0.0796,0.4708,2.9592
instance_1497,4.0,116996.0,3444000.0,102064.0,3256000.0,0.5852,0.2336,0.1256,1.89,4.0676,0.0,4.0,4.7636,0.0004,3.2684,0.0004,0.0028,2.218,0.0,3.5264,3.5284,0.0004,3.5084,0.0,0.0196,20.0644,1.4376,0.7272,0.0,4.0,16.898,0.0004,3.1776,0.0,0.0096,17.8044,2.6528,0.0004,2.5216,0.0,0.01,?,?,?,?,?,?,?,?,?,?,29.3332,0.2572,28.0,32.0,2.546,752.0,3.7728,160.0,2028.0,2028.0,160.0,1696.0,188.0,452.0,33.9128,0.8668,24.4636,46.26,46.26,24.4636,43.916,28.736,31.2584,2.8668,0.8096,0.0132,4.0,3.5684,2.1216,3.2584,2.56,2.9264,0.0132,16.1072,0.0,1.24,0.0272,0.0,0.0036,0.0,0.0,35968.0,5.234,20864.0,5.6568,20864.0,0.0,0.0,64.736,2.956,4.1956,0.3068,6904.0,0.9444,27922.8,3.4644,41556.0,0.0,41556.0,44.756,1.996,4.0092,0.0352,0.0348,0.18
instance_1498,4.0,736.0,3584.0,528.0,3168.0,1.5756,0.5252,0.6668,1.72,3.0896,0.0,4.0,6.9428,0.1184,1.1032,0.0608,0.212,4.7352,0.0,0.0404,1.5456,0.1184,1.8384,0.0608,0.3232,6.9068,0.0648,0.342,0.0,2.9744,1.8544,0.0364,1.3204,0.01,0.0708,8.1208,1.3888,0.0588,2.8148,0.0304,0.2072,0.196,2.212,0.0608,0.51,13.0264,1.45,0.9832,0.976,3.03,12.396,21.0688,0.4676,16.0,28.0,3.7068,17138.8,0.0576,16704.0,17432.0,17432.0,16704.0,17320.0,16868.0,17260.0,103.564,0.184,93.4,109.064,109.064,93.4,107.252,101.312,104.46,0.142,9.2232,0.0004,1.7008,0.3488,0.002,0.0916,0.0076,0.0168,0.1896,4.2496,0.0556,1.1016,0.318,0.06,0.1936,0.0956,0.12,19.7832,1.7424,95.4,0.5336,96.0,80.0,112.0,5.1896,1.0208,3.4732,0.2528,17.2348,1.6748,95.808,0.5316,96.0,80.0,112.0,3.9164,1.5792,3.44,0.2336,1.892,3.71
instance_1501,4.0,2320.0,28612.0,1740.0,28032.0,1.3332,0.0828,0.2484,1.898,2.3876,0.5716,4.0,4.1936,0.0308,0.9984,0.0276,0.0644,1.9348,0.0,0.0,3.378,0.0308,1.4744,0.0184,0.0712,13.1248,1.3768,0.1976,0.8,2.0,10.1952,0.0128,2.0404,0.0012,0.0416,14.5204,1.7776,0.0112,1.36,0.0064,0.0252,0.0476,2.3088,0.0164,0.238,19.1084,0.766,1.3312,0.1856,1.59,12.9928,22.7096,0.3292,20.0,24.0,2.5152,16268.8,0.1532,15560.0,17164.0,17164.0,15560.0,16712.0,15604.0,16304.0,90.264,0.39,79.516,101.16,101.16,79.516,98.608,81.148,90.884,2.4876,0.4092,1.9224,3.2452,2.8176,2.1612,2.6424,2.2944,2.4692,0.0156,4.4016,0.0,0.058,0.0392,0.0,0.0312,0.0004,0.0036,118.704,0.6464,521.16,0.2788,520.0,476.0,564.0,14.0176,0.7848,3.8692,0.0448,148.42,0.5048,519.44,0.2624,520.0,476.0,560.0,13.9776,0.9988,3.9084,0.0368,1.3528,2.968
instance_1502,4.0,6468.0,58052.0,6452.0,58052.0,0.01,0.0,0.4444,1.7664,2.3964,0.0,4.0,4.91,0.008,2.2304,0.0048,0.062,4.5436,0.0,0.84,3.1968,0.008,3.7644,0.0012,0.0336,10.1824,1.7904,1.1532,0.4444,3.2728,9.5308,0.0052,3.6896,0.0,0.02,10.1072,3.0724,0.014,1.2116,0.0016,0.0208,0.0216,2.0736,0.0012,0.138,17.35,0.2584,4.2804,0.0456,1.4284,7.8628,22.9628,0.398,20.0,28.0,3.3988,4621.2,1.4288,1692.0,10384.0,5492.0,2848.0,5092.0,4068.0,4384.0,104.176,1.9168,47.984,219.66,183.652,49.896,145.148,65.252,76.036,3.0216,1.3412,0.0104,3.8116,3.8052,1.5852,3.7944,2.2,3.6048,0.1444,4.4784,0.0124,0.7704,0.4104,0.0164,0.2252,0.0192,0.0508,122.236,0.5744,2571.04,0.1188,2568.0,2480.0,2660.0,7.652,0.5112,3.8568,0.0224,141.36,8.6792,2567.72,0.198,2572.0,2476.0,2668.0,5.2916,1.0816,3.8544,0.158,0.5468,2.0316
instance_1507,4.0,400.0,8520.0,400.0,8520.0,0.0,0.0,0.1876,1.4572,2.6016,0.8,4.0,3.2144,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.3512,0.1484,0.2404,13.6572,0.384,0.2272,0.0,0.9764,11.9552,0.0368,0.9508,0.0152,0.06,11.3332,0.736,0.1836,0.0416,0.1764,0.186,0.4776,0.2396,0.3908,0.5764,16.4684,0.4632,0.2252,0.3836,0.566,4.2912,10.8688,0.6632,8.0,12.0,2.3824,17162.4,0.0552,16836.0,17632.0,17632.0,16836.0,17400.0,17024.0,17104.0,94.624,0.1512,91.308,103.012,103.012,91.308,96.096,92.3,93.728,0.8016,2.1724,0.0136,1.7868,1.372,0.198,1.1048,0.4616,0.822,0.0076,2.412,0.0016,0.0268,0.016,0.0032,0.0096,0.0044,0.0064,32.4952,1.2936,81.164,0.6612,80.0,64.0,100.0,6.3992,1.028,3.4956,0.3144,28.5668,1.3508,80.96,0.6724,80.0,64.0,100.0,4.7276,1.7064,3.4332,0.3212,2.2804,2.8928
instance_1509,4.0,164.0,1088.0,164.0,1088.0,0.0,0.0,0.6028,1.3824,3.2452,0.0,4.0,7.0712,0.5108,0.6696,0.2928,0.5852,4.5628,0.0,0.0,0.2352,0.5108,1.3204,0.294,0.9412,7.0572,0.0,0.0,0.0,0.0,0.0,0.0832,1.9352,0.0296,0.1616,7.8992,0.7208,0.112,0.5904,0.0884,0.1472,0.8848,0.8964,0.3972,1.2796,9.294,1.958,0.5716,1.392,2.2472,7.62,16.0,0.0,16.0,16.0,0.0,13994.4,0.5392,11584.0,17084.0,17084.0,11584.0,15916.0,12376.0,13584.0,66.564,0.1732,63.188,71.876,71.876,63.188,67.668,64.712,65.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7012,0.3184,1.474,1.8924,1.8592,1.4896,1.8036,1.556,1.7636,4.6024,1.8504,17.29,1.086,16.0,12.0,24.0,6.278,1.0792,3.3548,0.8412,4.0,0.0,17.27,1.092,16.0,12.0,24.0,6.4212,0.9964,3.2832,0.8752,3.9852,3.996
instance_1510,4.0,640000.0,1896000.0,107944.0,824000.0,19.6624,5.1872,0.5236,1.5128,2.8716,0.0,4.0,7.2032,0.0004,1.5496,0.0004,0.0048,6.5644,0.0,0.568,1.7876,0.0004,5.5056,0.0,0.0112,12.1068,0.6856,0.6208,0.0,3.8632,11.2084,0.0004,7.0732,0.0,0.0056,10.3344,1.8428,0.0004,5.2204,0.0,0.0076,?,?,?,?,?,?,?,?,?,?,29.7472,0.302,24.0,36.0,3.3108,742.0,1.5628,248.0,1564.0,1124.0,468.0,980.0,540.0,684.0,44.952,0.6668,35.0716,63.436,60.104,36.4688,49.148,38.534,44.176,2.3648,1.6256,0.0,4.0,3.3856,0.5868,3.01,2.004,2.6076,0.3,3.286,0.0,1.8328,0.5744,0.0008,0.4632,0.096,0.2876,11389.2,4.7256,19772.0,3.464,29592.0,0.0,29592.0,7.054,3.2912,4.3964,1.2856,5356.0,1.5532,29623.6,0.0528,29534.0,29216.0,29988.0,1.838,5.7372,3.6516,0.12,0.1348,0.6576
instance_1512,4.0,1080.0,4320.0,1080.0,4320.0,0.0,0.0,1.0,2.0,2.3096,1.3332,4.0,2.2492,0.0444,0.0,0.0444,0.0444,0.0,0.0,0.0,4.0,0.0444,0.0,0.0444,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0216,1.236,0.0112,0.0332,5.118,1.9332,0.022,0.0572,0.0184,0.0224,0.0556,0.0228,0.052,0.0556,0.1748,1.208,0.126,1.2,1.6,1.2288,24.1784,0.1368,24.0,28.0,0.7292,17469.2,0.0812,16984.0,18068.0,18068.0,16984.0,17656.0,17112.0,17504.0,126.1,0.2364,115.632,136.852,136.852,115.632,131.176,118.172,130.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0004,0.168,0.168,0.168,0.168,0.168,0.168,0.168,84.356,0.9768,247.924,0.3644,248.0,220.0,276.0,4.6536,1.2056,3.7168,1.0608,56.452,0.7384,247.48,0.3612,248.0,220.0,276.0,1.7328,1.736,3.4848,0.1716,2.3716,3.3216
